0.94304	0.2256
1.221	0.76293
0.97963	0.078312
1.3302	0.51007
1.2865	0.37682
1.1291	0.25551
1.2407	0.30501
1.1819	0.21456
1.3014	0.41916
1.2207	0.31526
1.4778	0.62258
1.2103	0.31617
0.94295	0.39603
0.7299	0.35667
0.91302	0.20941
0.83972	0.12869
0.97384	0.20106
1.2115	0.46703
1.5796	0.92148
1.352	0.81034
1.2181	0.30704
1.0672	0.16133
1.1469	0.2196
1.26	0.40452
1.2223	0.27084
1.1988	0.32162
1.3837	0.44
1.4599	0.60359
0.87936	0.69352
1.3766	0.74231
1.3766	0.80121
1.0617	0.45993
1.0297	0.6097
0.6102	0.35808
1.2264	1.0072
0.80505	0.49815
0.99232	0.3921
1.364	1.0223
1.1728	0.77356
1.3513	0.75605
1.2039	0.93611
1.0974	0.70468
0.72738	0.34065
1.1128	0.66985
1.0738	0.81776
1.2623	0.74304
1.509	0.93699
1.2059	0.49797
1.2817	0.90617
0.96289	0.58157
0.52419	0.4629
1.2639	0.91374
1.3783	0.95773
1.5458	1.0306
1.1583	0.80153
1.2025	0.90685
0.1961	0.78901
1.1406	0.79978
0.58451	0.48623
0.55381	0.57248
0.85648	0.18423
0.71655	0.53245
0.86397	0.44611
0.26108	0.74267
1.2467	0.29039
0.93632	0.2086
0.77478	0.52059
0.86005	0.26692
0.80754	0.16277
0.91497	0.15671
0.84196	0.85146
0.98587	0.70048
1.0453	0.74464
0.2181	1.1089
0.4653	1.09
0.19092	0.95733
0.30969	1.1109
0.77104	1.0607
0.68182	1.153
0.48584	1.0184
0.83402	0.79842
0.37012	0.95787
0.14116	0.9671
0.039622	0.96168
0.34543	1.0789
0.14156	1.0968
0.26395	1.1074
0.3337	1.0133
0.54811	0.9936
0.062102	1.0132
0.48787	1.0367
0.51854	0.93053
0.40786	1.0383
0.50242	0.8498
0.44657	0.91637
0.27579	0.99388
0.072245	0.96922
0.44132	1.125
0.15493	1.0967
0.30064	0.99216
0.42519	0.9536
0.27669	1.2433
0.31454	0.87368
0.46058	1.1108
0.47054	0.89647
0.18271	0.83116
0.42201	0.97357
0.50629	1.0777
0.54584	1.1338
0.43612	0.76904
0.50619	0.79742
0.3301	0.99882
0.1798	0.88997
0.47048	1.0392
0.51103	0.91629
0.38681	1.0374
0.58777	1.0755
0.40884	0.81913
0.51885	0.87667
0.42184	1.0963
0.43587	1.0356
0.51883	0.93637
0.4718	1.0154
0.51369	0.79409
0.68718	0.92389
0.37638	1.0147
0.21571	0.91474
0.40262	1.0789
0.10789	0.94978
0.27293	1.162
0.42483	1.1806
0.68943	1.2235
0.3914	0.9608
0.38022	1.0544
0.22741	0.93774
0.15936	1.0223
1.2774	0.79628
0.44216	0.91403
0.52034	1.0273
0.59766	1.0813
0.59344	1.0099
0.50417	1.0513
0.42477	0.89325
0.54012	0.93856
0.57414	1.1313
0.33698	1.0447
0.48274	1.1108
0.28916	1.0544
0.24	0.94417
0.52613	1.1464
0.29002	0.98742
0.19431	0.79324
0.8518	0.65702
0.11395	0.88903
0.43958	1.1451
0.14469	1.1115
0.2577	0.87111
0.23568	0.80555
0.43209	0.92073
0.4221	1.1242
0.469	0.84167
0.67375	1.0336
0.40321	0.80403
0.41274	0.86234
0.27305	0.89269
0.24946	1.0123
0.2464	1.1229
0.1343	1.099
0.13693	1.0894
0.45154	1.4154
0.56756	1.3508
0.62087	1.3267
0.55438	1.5217
0.44716	1.3627
0.67398	1.6101
0.2172	1.1762
0.33975	1.0571
0.1959	1.1582
0.34614	1.1265
0.21094	1.1241
0.4071	1.2217
0.26242	1.2108
0.063465	0.93948
0.19074	0.86126
0.22291	1.1703
0.12738	1.046
0.19469	0.99756
0.081853	0.88586
0.15653	1.0125
0.36464	1.0723
0.14285	0.84968
0.18855	0.89651
0.20308	1.0885
0.26975	1.1579
0.38126	0.94122
0.49206	0.92332
0.95057	1.122
0.16041	1.0179
0.43187	1.1278
0.53077	0.98152
0.43984	1.167
0.31699	1.0478
0.56106	1.0564
0.65704	0.98798
0.45418	1.0002
0.6096	0.91919
0.27243	0.95188
0.53088	0.96288
0.63528	1.2099
0.47956	0.87071
0.54194	1.0502
0.081427	0.90215
0.67084	1.1116
0.46318	1.0082
0.50059	0.87971
0.33811	1.0383
0.61505	1.1324
0.46761	1.0067
0.49741	0.99073
0.25802	0.79156
1.1746	0.9039
0.33464	1.0218
0.42573	1.1947
0.4665	1.0472
0.17308	0.97594
0.57343	1.0861
0.51945	1.0021
0.6269	1.1254
0.36371	0.90647
0.46864	0.99385
1.1301	0.42493
0.41472	1.0355
0.33859	0.96912
0.34862	0.96011
0.36075	0.88077
0.72395	1.2921
0.57924	1.1329
0.54257	0.88512
0.29199	0.94234
0.34209	0.82159
0.41106	0.9592
0.46287	0.89215
0.39133	1.0401
1.3969	0.80647
1.1919	0.71423
1.4779	1.1041
1.4714	0.85005
1.3759	0.82106
1.3928	1.0209
1.7597	1.443
1.9038	1.5336
1.8479	1.7496
1.797	1.749
1.971	1.8982
2.012	1.8674
1.6814	1.5374
1.5919	1.4471
1.935	1.7321
1.8857	1.7581
2.0505	1.8516
1.6936	1.5204
1.8555	1.708
1.7437	1.5476
1.6966	1.6003
1.7718	1.6746
1.7856	1.6102
1.7588	1.6535
1.8135	1.6916
1.803	1.5293
1.9144	1.8014
1.7266	1.6347
1.9016	1.7514
1.7615	1.6752
1.9761	1.8059
1.7471	1.6944
1.9229	1.7852
1.693	1.5972
1.8831	1.7554
1.772	1.6133
1.7861	1.6672
1.7241	1.6177
1.984	1.8904
1.8892	1.7131
1.9052	1.6987
1.8668	1.7434
1.9365	1.81
1.9068	1.6792
1.415	0.84463
1.7007	1.2829
1.6892	1.2131
1.6109	1.1422
1.4336	0.99003
1.5789	1.0273
0.4446	1.3614
0.48935	1.4256
0.39696	1.3512
0.72656	1.69
0.801	1.5257
1.3617	2.135
1.3946	2.2174
0.80877	1.6369
1.1302	1.7959
1.308	1.8154
1.2498	1.9554
1.1495	1.954
1.2302	2.0897
1.3455	2.1208
1.1118	1.7619
1.5752	1.697
1.2519	2.0276
1.2375	1.8554
0.97479	1.769
1.125	1.9331
1.0792	1.8828
1.8946	2.1073
1.2951	2.0924
0.72199	1.5236
1.1514	1.8163
1.1341	1.9409
1.126	1.7981
1.2314	1.9906
1.3118	2.1377
1.1145	1.9407
1.2317	2.0407
1.2601	1.8101
2.1971	2.2774
1.1076	1.9348
1.3912	1.5299
0.75902	1.1077
1.136	1.4267
0.27091	1.1886
1.0699	1.3944
0.3449	1.2317
0.40506	1.3358
0.37749	1.318
0.69038	1.0097
1.3379	1.6104
1.4862	1.6687
0.9937	1.2184
0.48089	1.0879
0.04949	0.99798
0.4084	1.0747
0.43112	0.85885
0.31416	0.88399
0.22325	0.8846
0.55735	1.2025
0.475	1.4396
0.59454	1.02
0.6521	0.84703
0.57048	1.0271
0.42507	1.1477
0.70218	0.95545
0.79421	0.57237
0.76553	0.78351
0.33664	1.1572
1.2391	0.98281
1.3779	1.1476
0.456	0.64176
0.50767	0.46459
0.64043	1.3371
0.37364	1.1643
0.45323	1.1899
1.2142	0.88516
1.4309	1.1721
1.3532	0.95136
1.5557	1.1394
1.692	1.2896
1.5206	0.90323
1.4571	0.87263
1.5775	1.1598
0.93894	0.74375
1.2397	0.54541
1.3759	0.80769
1.2716	0.50511
1.3429	0.5669
1.0374	0.19675
1.5323	0.85805
1.4798	0.99835
1.6523	1.2317
1.581	1.1066
1.5182	1.1118
1.0834	0.63147
1.0922	0.59087
1.5663	1.1724
1.2268	0.91553
0.81319	0.55323
0.79944	0.55767
1.5958	1.0827
1.3645	0.90395
1.3382	0.94563
1.6084	1.1494
1.4973	1.1189
1.6425	1.1544
1.6159	1.0939
1.7747	1.3787
1.5167	1.1108
1.1334	0.58733
1.4589	0.77493
0.89064	0.31492
1.4689	0.96696
0.19428	0.95458
1.8008	1.545
1.2368	0.51921
1.6181	1.1691
1.6525	1.3315
1.7174	1.4402
1.8099	1.478
1.6921	1.3798
1.6408	1.2563
0.62433	0.96175
0.35257	1.1565
0.44477	1.0277
0.41028	1.2227
0.24163	1.0863
0.24331	0.78395
0.83105	0.96477
0.75063	0.90411
0.8829	1.0241
0.11797	0.84943
0.36389	0.94097
0.44545	1.1844
0.18063	0.97886
0.18702	0.91902
1.3268	1.3832
1.2628	1.4891
0.44224	0.81022
0.59988	0.82742
0.11621	0.85121
0.1134	0.86018
0.29092	0.79939
0.57617	0.84214
0.34434	1.1314
0.33843	1.3024
0.2717	1.2074
0.19741	1.106
0.13109	1.0558
0.1073	1.0528
0.038821	0.99596
0.30463	1.0666
0.10126	0.93537
0.11174	0.94071
0.28759	1.1862
0.11224	1.0689
0.033877	0.99133
0.86392	0.56705
0.61705	0.4241
0.75976	0.29147
1.1364	0.54758
1.1391	0.91258
0.81383	0.32383
0.68579	0.45899
0.87674	0.42366
0.615	0.38144
0.87245	0.21546
0.83659	0.17868
0.87221	0.16656
1.0355	0.40382
0.96216	0.22989
0.78947	0.31192
0.91096	0.062857
0.7842	0.28066
0.82795	0.14311
0.95288	0.35345
0.85352	0.16864
0.60256	0.40018
1.0611	0.1011
1.0884	0.15189
0.94207	0.035515
0.93713	0.12865
1.0433	0.19325
1.0274	0.12445
1.0386	0.075148
1.1118	0.33506
1.2823	0.34224
1.1269	0.16006
1.0672	0.23648
1.0946	0.14112
0.97369	0.16518
1.1083	0.14184
1.0081	0.15733
0.89753	0.1786
1.1658	0.21396
0.97131	0.021073
1.1998	0.39188
1.1573	0.37738
1.1164	0.16398
0.85766	0.11095
1.1548	0.23449
1.0848	0.2666
1.0813	0.12072
0.73789	0.38666
0.68091	0.5673
0.99957	0.26927
0.83558	0.15351
1.0436	0.088254
1.0156	0.13039
0.90675	0.10113
1.1404	0.1731
0.9638	0.17357
0.91054	0.062588
0.65577	0.34783
0.64442	0.44549
0.97577	0.10923
0.9216	0.05054
1.1424	0.17953
1.0052	0.07621
1.2266	0.26679
1.1218	0.16239
1.211	0.32947
1.0168	0.15498
0.98004	0.197
1.1834	0.21878
0.85941	0.2511
0.91389	0.057533
0.86689	0.15071
0.87462	0.093998
0.39153	0.77168
0.84422	0.18581
1.0264	0.18282
0.99684	0.051914
1.1348	0.2593
1.1152	0.15343
0.91805	0.054717
1.0788	0.14104
0.80138	0.20234
1.2323	0.27963
1.109	0.33264
1.0027	0.058044
0.87139	0.098912
0.73135	0.47255
1.1103	0.15124
0.71969	0.34069
1.1209	0.1965
1.0349	0.09079
0.29002	0.92127
1.1193	0.19324
1.0064	0.1047
1.104	0.1431
0.84146	0.13494
1.0592	0.15098
1.0892	0.12997
0.58068	0.50317
0.9899	0.055758
0.98068	0.16571
0.97176	0.0048828
0.78637	0.18104
1.0121	0.058584
0.76209	0.35066
0.61186	0.35559
1.1993	0.27329
0.98274	0.18087
0.91884	0.10147
1.0481	0.09512
0.95797	0.17678
1.2418	0.34573
1.1792	0.30772
0.93659	0.25025
1.1535	0.21111
0.78435	0.28158
1.1836	0.24997
1.0013	0.034376
1.1487	0.18434
0.98547	0.05143
0.38062	0.87415
0.45236	0.65932
0.82604	0.1596
1.0043	0.67698
0.5434	0.4289
0.89709	0.70074
0.44558	0.75104
0.61525	0.42252
0.83614	0.15776
0.87833	0.18589
1.1549	0.28994
0.90069	0.16449
0.71976	0.28113
0.83903	0.14313
0.70683	0.34611
0.97768	0.10704
0.79751	0.2211
0.73987	0.43902
1.0197	0.24494
0.92407	0.043377
1.183	0.25318
0.89662	0.15357
1.1172	0.2604
1.2003	0.3512
0.71954	0.28346
0.86968	0.099128
1.117	0.19537
1.0337	0.074236
1.1676	0.21153
0.3045	0.70129
0.76244	0.56156
0.87139	0.35705
1.1001	0.48046
0.81388	0.23311
0.96549	0.25385
1.0679	0.34281
1.0432	0.37144
1.0215	0.49872
1.0089	0.059658
0.958	0.28914
0.96593	0.43568
1.0357	0.19358
1.0697	0.12998
0.8333	0.21549
0.87574	0.094559
0.77063	0.20277
0.73338	0.32736
0.83582	0.3598
0.96011	0.041441
0.85565	0.24484
1.0426	0.087291
0.89681	0.31003
1.0352	0.092856
0.70418	0.29727
0.92125	0.37699
0.83023	0.20004
0.6973	0.41576
0.8394	0.17194
0.60935	0.36379
1.1351	1.0249
1.4984	1.2043
0.64675	0.37573
0.52848	0.43928
0.50437	0.48959
0.65061	0.58805
0.87724	0.57437
0.69899	0.31816
0.65929	0.83076
1.0124	0.43719
0.42945	0.62033
0.80007	0.55032
0.73033	0.28134
1.0351	0.083149
0.9003	0.079442
0.64325	0.54536
0.88256	0.088225
0.96284	0.029521
0.96375	0.13044
0.71008	0.29414
0.75806	0.21007
0.99135	0.090165
0.87899	0.19082
0.81574	0.15715
0.71288	0.31274
0.56829	0.67516
0.80749	0.18418
1.0768	0.11637
1.1613	0.21672
1.0961	0.16222
1.0261	0.05915
0.93927	0.05858
0.86235	0.40242
1.0905	0.20525
1.0312	0.085088
0.92756	0.051728
1.0259	0.13765
0.88026	0.13937
1.0591	0.10212
1.0199	0.2588
1.0117	0.076001
1.0707	0.11145
1.128	0.16467
1.0472	0.12788
0.91885	0.17086
1.0305	0.077268
1.0232	0.078969
0.8645	0.1029
1.0089	0.33821
1.1481	0.40589
0.84833	0.11958
1.0383	0.1959
1.1487	0.21532
1.0859	0.14507
1.4437	0.89788
1.3313	0.79715
1.0175	0.14912
0.88831	0.12589
1.1777	0.26026
1.1028	0.13568
0.93998	0.082706
1.1028	0.14157
0.49895	0.61501
0.61979	0.48551
0.73499	0.23286
1.0742	0.10688
1.1355	0.24322
0.94626	0.19415
0.74845	0.32979
0.86236	0.11288
0.84495	0.13099
0.88332	0.20891
0.93262	0.10679
0.98112	0.17617
0.90147	0.35975
0.66802	0.31757
0.8241	0.20403
1.0528	0.31996
1.055	0.17051
1.0349	0.24898
0.86954	0.18555
1.0302	0.31766
0.72641	0.31221
0.88634	0.35234
0.5435	0.55152
0.95812	0.096223
0.72047	0.25758
0.97383	0.30429
0.94217	0.026072
0.68851	0.36634
0.81626	0.18365
0.73149	0.28082
0.95968	0.46328
1.0816	0.33722
0.68366	0.42468
0.91366	0.076983
1.1564	0.31942
1.201	0.4569
0.62703	0.39051
0.8974	0.20115
0.7418	0.27732
0.78035	0.18755
1.024	0.25514
0.59399	0.89749
0.71055	0.73178
1.1244	0.2087
0.87792	0.42092
0.99055	0.22941
0.85825	0.17592
0.85728	0.1103
0.86587	0.10518
0.75927	0.25143
0.99967	0.27806
0.78992	0.18396
0.98827	0.20701
0.99649	0.13162
1.0343	0.22759
0.89296	0.29006
0.99755	0.095805
1.0772	0.47911
0.94959	0.14512
0.93696	0.03647
0.77673	0.60119
0.93491	0.13393
0.29353	0.67393
0.65052	0.40001
0.79954	0.25412
0.86477	0.11699
0.85178	0.13688
0.91361	0.10729
0.85522	0.14669
0.91724	0.38741
1.0965	0.39636
1.0228	0.36017
1.1028	0.22999
0.9301	0.11363
0.95065	0.52916
0.755	0.97074
0.62152	0.36868
1.1007	0.14265
1.0532	0.42518
0.83788	0.13481
0.84105	0.2451
0.72883	0.24082
0.9384	0.42318
1.1807	0.39805
1.0861	0.44227
1.0423	0.09334
0.82746	0.14217
1.0423	0.43387
0.89921	0.33161
0.99249	0.050328
0.7454	0.29572
1.0484	0.60923
0.96809	0.11192
1.1935	0.22614
0.99942	0.16218
1.0713	0.21799
1.183	0.22207
0.99026	0.85054
0.98234	0.24109
1.0331	0.11406
0.97938	0.01237
0.69029	0.28217
1.1025	0.2429
1.0573	0.2722
0.72908	0.25608
0.79402	0.29721
0.81773	0.38822
0.84917	0.1538
0.76373	0.47642
1.1123	0.30891
0.96819	0.2176
0.94487	0.11243
0.83759	0.14519
0.59142	0.3788
1.2436	0.37606
1.0481	0.08619
1.1674	0.22455
0.66524	0.31938
0.89985	0.33521
1.0169	0.17145
1.0018	0.15214
0.94107	0.13587
0.96014	0.11193
1.1762	0.26465
1.0017	0.040318
1.1708	0.20898
0.9205	0.20202
0.74149	0.32564
1.0621	0.095792
0.82069	0.32365
0.73542	0.24101
0.56506	0.69953
1.1145	0.77568
0.60752	0.37263
0.57483	0.44741
1.0699	0.10774
1.0506	0.089532
1.046	0.087451
1.1629	0.22211
0.84837	0.2503
0.76763	0.30964
0.45478	0.51377
0.7906	0.57916
0.80014	0.30272
1.4467	1.1658
1.5659	1.2022
0.64535	0.75877
0.35998	0.63249
0.67091	0.78733
0.69302	0.8824
1.2069	0.99198
0.16016	0.88272
1.1739	1.0707
1.332	0.91692
1.1666	0.64303
1.0612	0.43713
0.85756	0.61206
0.62302	0.82744
0.55883	0.65824
0.7102	0.72103
0.30373	0.7915
0.66626	0.66538
0.88296	0.18736
0.21575	0.83715
1.3274	1.0872
1.4712	1.0673
1.3369	0.85881
0.94614	0.041281
0.76037	0.50464
0.72326	0.56346
0.75154	0.21593
1.0312	0.2632
1.1674	0.33725
0.96623	0.061444
1.024	0.15309
0.78743	0.30868
0.77074	0.19698
0.95581	0.35485
1.112	0.17502
1.038	0.21559
0.93751	0.20029
0.98775	0.090629
0.92275	0.048632
1.2303	0.29753
0.99928	0.046686
1.0308	0.19452
1.0853	0.13091
0.94763	0.10311
1.131	0.1641
1.2182	0.28178
0.9213	0.066493
0.57201	1.2537
0.60306	0.9663
0.43445	0.91771
0.41649	0.93053
0.13021	0.9307
0.50915	1.0359
0.50069	0.88221
0.53169	1.1201
0.46734	1.2644
0.17157	0.87523
0.50938	0.93569
0.38519	1.0623
0.38694	1.2432
0.51262	1.3315
0.73948	1.3225
0.63949	1.5755
0.58018	1.5094
0.7848	1.6412
0.60676	1.5669
0.075536	1.015
0.15531	1.0599
0.59056	0.96732
0.57624	1.2453
0.33498	1.0144
0.47277	1.2474
0.57389	1.3565
0.29412	1.0821
0.31494	1.2446
0.19274	0.78476
0.60185	1.4176
0.5989	1.3672
0.38663	1.2766
0.059858	0.96842
0.057626	1.01
0.48414	1.2575
0.72629	1.5168
0.55618	1.4075
0.24597	1.2134
0.5265	1.4594
0.79345	1.7472
0.66194	1.6163
0.47822	1.3672
0.56153	1.2879
0.72611	1.4895
0.46449	1.332
0.64566	1.3217
0.45628	1.3468
0.59696	1.4347
0.047966	0.93569
0.10006	1.0053
0.10292	1.0223
0.64458	1.2948
0.36018	1.2285
0.22026	1.0434
0.49125	1.3139
0.3178	1.2685
0.2689	1.0863
0.26199	1.1236
0.78133	1.4206
0.30121	1.2364
0.22452	1.1076
0.34508	1.2608
0.2907	0.95437
0.68706	1.4127
0.31547	1.1938
0.44352	1.3238
0.67801	1.1025
0.66878	1.2383
0.52452	1.3426
0.17929	0.86008
0.033138	0.96877
0.63419	1.5783
0.15013	1.0461
0.33081	0.95299
0.52455	1.3077
