10	5.9974e-09
60	5.5091e-08
110	1.4596e-07
160	2.7653e-07
210	8.08e-07
260	-2.167e-06
310	-1.7971e-06
360	-2.0427e-06
410	-1.2927e-06
460	-1.3559e-06
510	-1.4814e-06
560	-1.3809e-06
610	-1.2807e-06
660	-1.9825e-06
710	-2.7153e-06
760	-4.3865e-06
810	1.736e-05
860	5.2172e-06
910	6.543e-06
960	3.7512e-06
1010	2.5562e-06
1060	3.8644e-06
1110	4.8765e-06
1160	3.0743e-06
1210	3.8767e-06
1260	1.2181e-05
1310	8.8681e-06
1360	8.8634e-06
1410	7.2382e-05
1460	-2.7662e-05
1510	-1.2387e-05
1560	-6.3539e-06
1610	-3.9552e-06
1660	-6.0904e-06
1710	-3.9916e-05
1760	2.2541e-05
1810	1.1603e-05
1860	5.7621e-06
1910	1.0149e-05
1960	-5.792e-05
2010	-1.0001e-05
2060	-7.0269e-06
2110	-6.634e-06
2160	-9.5137e-06
2210	-1.607e-05
2260	-1.361e-05
2310	-5.6925e-05
2360	-4.0109e-05
2410	-1.8482e-05
2460	-1.7759e-05
2510	-3.5134e-05
2560	-8.2051e-05
2610	-1.9004e-05
2660	-1.9677e-05
2710	-2.7886e-05
2760	-1.4595e-05
2810	-9.007e-06
2860	-9.3305e-06
2910	-8.5182e-06
2960	-5.8632e-06
3010	-6.0944e-06
3060	-6.4068e-06
3110	-5.6781e-06
3160	-6.7608e-06
